yfips,fips,state,county,total_pop,total_prison_pop_rate,female_prison_pop_rate,male_prison_pop_rate,aapi_prison_pop_rate,black_prison_pop_rate,latinx_prison_pop_rate,native_prison_pop_rate,white_prison_pop_rate,total_jail_pop_rate,female_jail_pop_rate,male_jail_pop_rate,aapi_jail_pop_rate,black_jail_pop_rate,latinx_jail_pop_rate,native_jail_pop_rate,white_jail_pop_rate,total_jail_prison_pop_rate,female_jail_prison_pop_rate,male_jail_prison_pop_rate,aapi_jail_prison_pop_rate,black_jail_prison_pop_rate,latinx_jail_prison_pop_rate,native_jail_prison_pop_rate,white_jail_prison_pop_rate
197505037,5037,AR,Cross,20799,NA,NA,NA,NA,NA,NA,NA,NA,169.03,0,332.94,NA,NA,NA,NA,NA,169.03,0,332.94,0,0,0,0,0
197505039,5039,AR,Dallas,10421,NA,NA,NA,NA,NA,NA,NA,NA,61.71,19.83,105.73,NA,NA,NA,NA,NA,61.71,19.83,105.73,0,0,0,0,0
197505041,5041,AR,Desha,18614,NA,NA,NA,NA,NA,NA,NA,NA,99.98,0,197.37,NA,NA,NA,NA,NA,99.98,0,197.37,0,0,0,0,0
197505043,5043,AR,Drew,16538,NA,NA,NA,NA,NA,NA,NA,NA,30.72,0,63.08,NA,NA,NA,NA,NA,30.72,0,63.08,0,0,0,0,0
197505045,5045,AR,Faulkner,39050,NA,NA,NA,NA,NA,NA,NA,NA,19.1,0,39.55,NA,NA,NA,NA,NA,19.1,0,39.55,0,0,0,0,0
197505047,5047,AR,Franklin,13410,NA,NA,NA,NA,NA,NA,NA,NA,86.01,15.72,145.04,NA,NA,NA,NA,NA,86.01,15.72,145.04,0,0,0,0,0
197505049,5049,AR,Fulton,9354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
197505051,5051,AR,Garland,64064,NA,NA,NA,NA,NA,NA,NA,NA,120.71,14.32,232.16,NA,NA,NA,NA,NA,120.71,14.32,232.16,0,0,0,0,0
197505053,5053,AR,Grant,12039,NA,NA,NA,NA,NA,NA,NA,NA,45.31,0,91.28,NA,NA,NA,NA,NA,45.31,0,91.28,0,0,0,0,0
197505055,5055,AR,Greene,28488,NA,NA,NA,NA,NA,NA,NA,NA,83.2,0,170.04,NA,NA,NA,NA,NA,83.2,0,170.04,0,0,0,0,0
197505057,5057,AR,Hempstead,21360,NA,NA,NA,NA,NA,NA,NA,NA,80.93,0,167.31,NA,NA,NA,NA,NA,80.93,0,167.31,0,0,0,0,0
197505059,5059,AR,Hot,25406,NA,NA,NA,NA,NA,NA,NA,NA,8.69,0,17.64,NA,NA,NA,NA,NA,8.69,0,17.64,0,0,0,0,0
197505061,5061,AR,Howard,12955,NA,NA,NA,NA,NA,NA,NA,NA,61.11,15.89,109.38,NA,NA,NA,NA,NA,61.11,15.89,109.38,0,0,0,0,0
197505063,5063,AR,Independence,24819,NA,NA,NA,NA,NA,NA,NA,NA,41.23,0,84.71,NA,NA,NA,NA,NA,41.23,0,84.71,0,0,0,0,0
197505065,5065,AR,Izard,9736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0
197505067,5067,AR,Jackson,21536,NA,NA,NA,NA,NA,NA,NA,NA,159.21,18.48,311.1,NA,NA,NA,NA,NA,159.21,18.48,311.1,0,0,0,0,0
197505069,5069,AR,Jefferson,84854,NA,NA,NA,NA,NA,NA,NA,NA,74.7,3.75,141.2,NA,NA,NA,NA,NA,74.7,3.75,141.2,0,0,0,0,0
197505071,5071,AR,Johnson,15718,NA,NA,NA,NA,NA,NA,NA,NA,59.29,0,120.76,NA,NA,NA,NA,NA,59.29,0,120.76,0,0,0,0,0
197505073,5073,AR,Lafayette,9954,NA,NA,NA,NA,NA,NA,NA,NA,55.59,0,114.96,NA,NA,NA,NA,NA,55.59,0,114.96,0,0,0,0,0
197505075,5075,AR,Lawrence,18035,NA,NA,NA,NA,NA,NA,NA,NA,120.36,0,176.12,NA,NA,NA,NA,NA,120.36,0,176.12,0,0,0,0,0
197505077,5077,AR,Lee,17068,NA,NA,NA,NA,NA,NA,NA,NA,323.67,41.58,649.18,NA,NA,NA,NA,NA,323.67,41.58,649.18,0,0,0,0,0
197505079,5079,AR,Lincoln,13293,NA,NA,NA,NA,NA,NA,NA,NA,16.72,0,8.11,NA,NA,NA,NA,NA,16.72,0,8.11,0,0,0,0,0
